storm_id,storm_name,timestamp,timecode,lat,lon,m1_combined,m1_c13,m2_combined,m2_c13
2021al08,Hurricane Henri,2021-08-17 23:00:00,2021229230,30.39,-64.38,s3://noaa-goes16/ABI-L2-MCMIPM/2021/229/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021229230,s3://noaa-goes16/ABI-L1b-RadM/2021/229/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021229230,s3://noaa-goes16/ABI-L2-MCMIPM/2021/229/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021229230,s3://noaa-goes16/ABI-L1b-RadM/2021/229/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021229230
2021al08,Hurricane Henri,2021-08-17 23:30:00,2021229233,30.38,-64.44,s3://noaa-goes16/ABI-L2-MCMIPM/2021/229/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021229233,s3://noaa-goes16/ABI-L1b-RadM/2021/229/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021229233,s3://noaa-goes16/ABI-L2-MCMIPM/2021/229/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021229233,s3://noaa-goes16/ABI-L1b-RadM/2021/229/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021229233
2021al07,Hurricane Grace,2021-08-17 23:30:00,2021229233,18.52,-78.48,s3://noaa-goes16/ABI-L2-MCMIPM/2021/229/23/OR_ABI-L2-MCMIPM1-M6_G16_s2021229233,s3://noaa-goes16/ABI-L1b-RadM/2021/229/23/OR_ABI-L1b-RadM1-M6C13_G16_s2021229233,s3://noaa-goes16/ABI-L2-MCMIPM/2021/229/23/OR_ABI-L2-MCMIPM2-M6_G16_s2021229233,s3://noaa-goes16/ABI-L1b-RadM/2021/229/23/OR_ABI-L1b-RadM2-M6C13_G16_s2021229233
2021al08,Hurricane Henri,2021-08-18 00:00:00,2021230000,30.38,-64.51,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021230000,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021230000,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021230000,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021230000
2021al07,Hurricane Grace,2021-08-18 00:00:00,2021230000,18.55,-78.61,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021230000,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021230000,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021230000,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021230000
2021al08,Hurricane Henri,2021-08-18 00:30:00,2021230003,30.37,-64.58,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021230003,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021230003,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021230003,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021230003
2021al07,Hurricane Grace,2021-08-18 00:30:00,2021230003,18.58,-78.74,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM1-M6_G16_s2021230003,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM1-M6C13_G16_s2021230003,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/00/OR_ABI-L2-MCMIPM2-M6_G16_s2021230003,s3://noaa-goes16/ABI-L1b-RadM/2021/230/00/OR_ABI-L1b-RadM2-M6C13_G16_s2021230003
2021al08,Hurricane Henri,2021-08-18 01:00:00,2021230010,30.17,-64.62,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021230010,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021230010,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021230010,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021230010
2021al07,Hurricane Grace,2021-08-18 01:00:00,2021230010,18.33,-78.78,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021230010,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021230010,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021230010,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021230010
2021al08,Hurricane Henri,2021-08-18 01:30:00,2021230013,30.21,-64.71,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021230013,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021230013,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021230013,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021230013
2021al07,Hurricane Grace,2021-08-18 01:30:00,2021230013,18.34,-78.88,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM1-M6_G16_s2021230013,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM1-M6C13_G16_s2021230013,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/01/OR_ABI-L2-MCMIPM2-M6_G16_s2021230013,s3://noaa-goes16/ABI-L1b-RadM/2021/230/01/OR_ABI-L1b-RadM2-M6C13_G16_s2021230013
2021al08,Hurricane Henri,2021-08-18 02:00:00,2021230020,30.05,-64.93,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021230020,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021230020,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021230020,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021230020
2021al07,Hurricane Grace,2021-08-18 02:00:00,2021230020,18.36,-78.99,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021230020,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021230020,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021230020,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021230020
2021al08,Hurricane Henri,2021-08-18 02:30:00,2021230023,30.02,-65.02,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021230023,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021230023,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021230023,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021230023
2021al07,Hurricane Grace,2021-08-18 02:30:00,2021230023,18.38,-79.09,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM1-M6_G16_s2021230023,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM1-M6C13_G16_s2021230023,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/02/OR_ABI-L2-MCMIPM2-M6_G16_s2021230023,s3://noaa-goes16/ABI-L1b-RadM/2021/230/02/OR_ABI-L1b-RadM2-M6C13_G16_s2021230023
2021al07,Hurricane Grace,2021-08-18 03:00:00,2021230030,18.40,-79.20,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021230030,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021230030,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021230030,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021230030
2021al08,Hurricane Henri,2021-08-18 03:00:00,2021230030,30.00,-65.10,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021230030,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021230030,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021230030,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021230030
2021al07,Hurricane Grace,2021-08-18 03:30:00,2021230033,18.42,-79.31,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021230033,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021230033,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021230033,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021230033
2021al08,Hurricane Henri,2021-08-18 03:30:00,2021230033,29.98,-65.17,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM1-M6_G16_s2021230033,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM1-M6C13_G16_s2021230033,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/03/OR_ABI-L2-MCMIPM2-M6_G16_s2021230033,s3://noaa-goes16/ABI-L1b-RadM/2021/230/03/OR_ABI-L1b-RadM2-M6C13_G16_s2021230033
2021al08,Hurricane Henri,2021-08-18 04:00:00,2021230040,29.96,-65.24,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021230040,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021230040,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021230040,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021230040
2021al07,Hurricane Grace,2021-08-18 04:00:00,2021230040,18.45,-79.43,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021230040,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021230040,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021230040,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021230040
2021al08,Hurricane Henri,2021-08-18 04:30:00,2021230043,29.95,-65.31,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021230043,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021230043,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021230043,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021230043
2021al07,Hurricane Grace,2021-08-18 04:30:00,2021230043,18.47,-79.54,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM1-M6_G16_s2021230043,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM1-M6C13_G16_s2021230043,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/04/OR_ABI-L2-MCMIPM2-M6_G16_s2021230043,s3://noaa-goes16/ABI-L1b-RadM/2021/230/04/OR_ABI-L1b-RadM2-M6C13_G16_s2021230043
2021al07,Hurricane Grace,2021-08-18 05:00:00,2021230050,18.49,-79.66,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021230050,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021230050,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021230050,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021230050
2021al08,Hurricane Henri,2021-08-18 05:00:00,2021230050,29.93,-65.37,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021230050,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021230050,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021230050,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021230050
2021al08,Hurricane Henri,2021-08-18 05:30:00,2021230053,29.92,-65.42,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021230053,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021230053,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021230053,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021230053
2021al07,Hurricane Grace,2021-08-18 05:30:00,2021230053,18.52,-79.79,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM1-M6_G16_s2021230053,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM1-M6C13_G16_s2021230053,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/05/OR_ABI-L2-MCMIPM2-M6_G16_s2021230053,s3://noaa-goes16/ABI-L1b-RadM/2021/230/05/OR_ABI-L1b-RadM2-M6C13_G16_s2021230053
2021al07,Hurricane Grace,2021-08-18 06:00:00,2021230060,18.55,-79.91,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021230060,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021230060,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021230060,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021230060
2021al08,Hurricane Henri,2021-08-18 06:00:00,2021230060,29.91,-65.48,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021230060,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021230060,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021230060,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021230060
2021al07,Hurricane Grace,2021-08-18 06:30:00,2021230063,18.58,-80.04,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021230063,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021230063,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021230063,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021230063
2021al08,Hurricane Henri,2021-08-18 06:30:00,2021230063,29.91,-65.53,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM1-M6_G16_s2021230063,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM1-M6C13_G16_s2021230063,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/06/OR_ABI-L2-MCMIPM2-M6_G16_s2021230063,s3://noaa-goes16/ABI-L1b-RadM/2021/230/06/OR_ABI-L1b-RadM2-M6C13_G16_s2021230063
2021al08,Hurricane Henri,2021-08-18 07:00:00,2021230070,29.90,-65.57,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021230070,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021230070,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021230070,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021230070
2021al07,Hurricane Grace,2021-08-18 07:00:00,2021230070,18.60,-80.16,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021230070,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021230070,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021230070,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021230070
2021al08,Hurricane Henri,2021-08-18 07:30:00,2021230073,30.11,-65.50,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021230073,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021230073,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021230073,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021230073
2021al07,Hurricane Grace,2021-08-18 07:30:00,2021230073,18.76,-80.47,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM1-M6_G16_s2021230073,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM1-M6C13_G16_s2021230073,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/07/OR_ABI-L2-MCMIPM2-M6_G16_s2021230073,s3://noaa-goes16/ABI-L1b-RadM/2021/230/07/OR_ABI-L1b-RadM2-M6C13_G16_s2021230073
2021al08,Hurricane Henri,2021-08-18 08:00:00,2021230080,30.11,-65.57,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021230080,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021230080,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021230080,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021230080
2021al07,Hurricane Grace,2021-08-18 08:00:00,2021230080,18.76,-80.64,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021230080,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021230080,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021230080,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021230080
2021al07,Hurricane Grace,2021-08-18 08:30:00,2021230083,18.78,-80.77,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021230083,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021230083,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021230083,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021230083
2021al08,Hurricane Henri,2021-08-18 08:30:00,2021230083,30.10,-65.63,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM1-M6_G16_s2021230083,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM1-M6C13_G16_s2021230083,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/08/OR_ABI-L2-MCMIPM2-M6_G16_s2021230083,s3://noaa-goes16/ABI-L1b-RadM/2021/230/08/OR_ABI-L1b-RadM2-M6C13_G16_s2021230083
2021al08,Hurricane Henri,2021-08-18 09:00:00,2021230090,30.10,-65.70,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021230090,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021230090,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021230090,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021230090
2021al07,Hurricane Grace,2021-08-18 09:00:00,2021230090,18.80,-80.90,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021230090,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021230090,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021230090,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021230090
2021al07,Hurricane Grace,2021-08-18 09:30:00,2021230093,18.82,-81.03,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021230093,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021230093,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021230093,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021230093
2021al08,Hurricane Henri,2021-08-18 09:30:00,2021230093,30.09,-65.77,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM1-M6_G16_s2021230093,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM1-M6C13_G16_s2021230093,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/09/OR_ABI-L2-MCMIPM2-M6_G16_s2021230093,s3://noaa-goes16/ABI-L1b-RadM/2021/230/09/OR_ABI-L1b-RadM2-M6C13_G16_s2021230093
2021al08,Hurricane Henri,2021-08-18 10:00:00,2021230100,30.09,-65.83,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021230100,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021230100,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021230100,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021230100
2021al07,Hurricane Grace,2021-08-18 10:00:00,2021230100,18.84,-81.16,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021230100,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021230100,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021230100,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021230100
2021al07,Hurricane Grace,2021-08-18 10:30:00,2021230103,18.87,-81.29,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021230103,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021230103,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021230103,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021230103
2021al08,Hurricane Henri,2021-08-18 10:30:00,2021230103,30.08,-65.90,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM1-M6_G16_s2021230103,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM1-M6C13_G16_s2021230103,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/10/OR_ABI-L2-MCMIPM2-M6_G16_s2021230103,s3://noaa-goes16/ABI-L1b-RadM/2021/230/10/OR_ABI-L1b-RadM2-M6C13_G16_s2021230103
2021al08,Hurricane Henri,2021-08-18 11:00:00,2021230110,30.07,-65.96,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/11/OR_ABI-L2-MCMIPM1-M6_G16_s2021230110,s3://noaa-goes16/ABI-L1b-RadM/2021/230/11/OR_ABI-L1b-RadM1-M6C13_G16_s2021230110,s3://noaa-goes16/ABI-L2-MCMIPM/2021/230/11/OR_ABI-L2-MCMIPM2-M6_G16_s2021230110,s3://noaa-goes16/ABI-L1b-RadM/2021/230/11/OR_ABI-L1b-RadM2-M6C13_G16_s2021230110
